,product_name,product_price,product_ram,product_memory,product_color,produc_url,img_url,Brand,,product_overview
1631,Iphone 7 128Gb Quốc Tế Cũ LikeNew 99%,2.650.000 ,,128GB,Trắng ,https://galaxydidong.vn/san-pham/iphone-7-128gb-quoc-te-dep-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/07/iphone-7-128gb-quoc-te-dep-95-99-3.webp,galaxydidong,,
1632,Iphone 7 128Gb Quốc Tế Cũ LikeNew 99%,2.650.000 ,,128GB,Vàng ,https://galaxydidong.vn/san-pham/iphone-7-128gb-quoc-te-dep-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/07/iphone-7-128gb-quoc-te-dep-95-99-4.webp,galaxydidong,,
1633,iPhone 8 Plus 256Gb Quốc Tế Cũ Like New 99%,5.450.000 ,,256GB,Đen ,https://galaxydidong.vn/san-pham/iphone-8-plus-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-plus-256g-quoc-te-moi-95-99.webp,galaxydidong,,
1634,iPhone 8 Plus 256Gb Quốc Tế Cũ Like New 99%,5.450.000 ,,256GB,Đỏ ,https://galaxydidong.vn/san-pham/iphone-8-plus-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-plus-256g-quoc-te-moi-95-99-1.webp,galaxydidong,,
1635,iPhone 8 Plus 256Gb Quốc Tế Cũ Like New 99%,5.550.000 ,,256GB,Trắng ,https://galaxydidong.vn/san-pham/iphone-8-plus-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-plus-256g-quoc-te-moi-95-99-3.webp,galaxydidong,,
1636,iPhone 8 Plus 256Gb Quốc Tế Cũ Like New 99%,5.550.000 ,,256GB,Vàng ,https://galaxydidong.vn/san-pham/iphone-8-plus-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-plus-256g-quoc-te-moi-95-99-4.webp,galaxydidong,,
1637,Iphone 7 Quốc Tế  32Gb Cũ LikeNew 99%,2.250.000 ,,32GB,Đen Nhám ,https://galaxydidong.vn/san-pham/iphone-7-32gb-quoc-te-dep-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/05/iphone-7-32gb-quoc-te-dep-95-99.webp,galaxydidong,,
1638,Iphone 7 Quốc Tế  32Gb Cũ LikeNew 99%,2.250.000 ,,32GB,Hường ,https://galaxydidong.vn/san-pham/iphone-7-32gb-quoc-te-dep-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/05/iphone-7-32gb-quoc-te-dep-95-99-1.webp,galaxydidong,,
1639,Iphone 7 Quốc Tế  32Gb Cũ LikeNew 99%,2.250.000 ,,32GB,Trắng ,https://galaxydidong.vn/san-pham/iphone-7-32gb-quoc-te-dep-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/05/iphone-7-32gb-quoc-te-dep-95-99-2.webp,galaxydidong,,
1640,Iphone 7 Quốc Tế  32Gb Cũ LikeNew 99%,2.250.000 ,,32GB,Vàng ,https://galaxydidong.vn/san-pham/iphone-7-32gb-quoc-te-dep-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/05/iphone-7-32gb-quoc-te-dep-95-99-3.webp,galaxydidong,,
1641,XIAOMI REDMI NOTE 11 Pro 4G – RAM 8 GB – 128GB,5.950.000 ,,128GB,Đen,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-pro-ram-8-gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/redmi-note-11-pro-xanh-rung-sau.webp,galaxydidong,,
1642,iPhone 12 Pro Max 512GB Like New 99%,16.450.000 ,,512GB,Đen,https://galaxydidong.vn/san-pham/iphone-12-pro-max-512gb-cu/,https://galaxydidong.vn/wp-content/uploads/2021/01/iphone-12-promax-2-GALAXYDIDONG.webp,galaxydidong,,
1643,iPhone 14 Pro - Chính hãng VN/A,27.190.000,,256GB,Gold,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-chinh-hang-vn-a-945,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14-pro_deep-purple_20221010041254.jpg,huyhoangmobile,,
1644,iPhone 14 Pro - LLA,28.000.000,,512GB,Space Black,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-lla-907,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14-pro_silver_20220921121249.jpg,huyhoangmobile,,
1645,iPhone 14 Pro - LLA,28.400.000,,512GB,Silver,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-lla-907,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14-pro_space-black_20220921121248.jpg,huyhoangmobile,,
1646,iPhone 14 Pro - LLA,28.300.000,,512GB,Gold,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-lla-907,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14-pro_gold_20220921121248.jpg,huyhoangmobile,,
1647,iPhone 14 Pro - LLA,28.300.000,,512GB,Deep Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-lla-907,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14-pro_deep-purple_20220921121248.jpg,huyhoangmobile,,
1648,iPhone 14 - Chính hãng VN/A,21.890.000,,256GB,Yellow,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-chinh-hang-vn-a-942,https://www.huyhoangmobile.vn/upload/images_product/sub_images/250x250_20230406100720.jpg,huyhoangmobile,,
1649,iPhone 14 - Chính hãng VN/A,21.890.000,,256GB,Product Red,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-chinh-hang-vn-a-942,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_red_20220916032422_20221010041234.jpeg,huyhoangmobile,,
1650,iPhone 14 - Chính hãng VN/A,21.890.000,,256GB,Midnight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-chinh-hang-vn-a-942,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_midnight_20220916032421_20221010041234.jpeg,huyhoangmobile,,
1651,iPhone 14 - Chính hãng VN/A,21.890.000,,256GB,Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-chinh-hang-vn-a-942,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_star light_20220916032421_20221010041233.jpeg,huyhoangmobile,,
1652,iPhone 14 - Chính hãng VN/A,21.890.000,,256GB,Starlight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-chinh-hang-vn-a-942,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_blue_20220916032421_20221010041233.jpeg,huyhoangmobile,,
1653,iPhone 14 - Chính hãng VN/A,21.890.000,,256GB,Blue,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-chinh-hang-vn-a-942,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_purple_20220916032421_20221010041233.jpeg,huyhoangmobile,,
1654,iPhone 14 Pro Max - ZP,36.400.000,,512GB,Deep Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-zp-882,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_space-black_20220917112136.jpg,huyhoangmobile,,
1655,iPhone 14 Pro Max - ZP,36.000.000,,512GB,Gold,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-zp-882,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_silver_20220917112135.jpg,huyhoangmobile,,
1656,iPhone 14 Pro Max - ZP,36.000.000,,512GB,Starlight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-zp-882,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_deep-purple_20220917112135.jpg,huyhoangmobile,,
1657,iPhone 13 Pro 256GB Quốc Tế  Like New 99%,18.050.000 ,,256GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-256gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-silver-select_5ff58ddba603440ea44db84cc0cb1b81.webp,galaxydidong,,
1658,iPhone 13 Pro 128GB Quốc Tế Like New 99%,16.950.000 ,,128GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-pro-128gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/so-sanh-iPhone-13-va-iPhone-13-Pro-1.webp,galaxydidong,,
1659,iPhone 13 Pro 128GB Quốc Tế Like New 99%,16.750.000 ,,128GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-pro-128gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-voi-mau-sunset-gold-du-bao-se-gay-sot-1.webp,galaxydidong,,
1660,iPhone 13 Pro 128GB Quốc Tế Like New 99%,16.950.000 ,,128GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-128gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-va-iphone-13-pro-max-dau-cac-doi-thu-tran-chien-man-hinh-2.webp,galaxydidong,,
1661,iPhone 13 Pro 128GB Quốc Tế Like New 99%,16.950.000 ,,128GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-128gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-silver-select_5ff58ddba603440ea44db84cc0cb1b81.webp,galaxydidong,,
1662,iPhone 13 Pro 256GB Quốc Tế Mới,25.750.000 ,,256GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-pro-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/so-sanh-iPhone-13-va-iPhone-13-Pro-1.webp,galaxydidong,,
1663,iPhone 13 Pro 256GB Quốc Tế Mới,25.550.000 ,,256GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-pro-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-voi-mau-sunset-gold-du-bao-se-gay-sot-1.webp,galaxydidong,,
1664,iPhone 13 Pro 256GB Quốc Tế Mới,25.750.000 ,,256GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-va-iphone-13-pro-max-dau-cac-doi-thu-tran-chien-man-hinh-2.webp,galaxydidong,,
1665,iPhone 13 Pro 256GB Quốc Tế Mới,25.750.000 ,,256GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-silver-select_5ff58ddba603440ea44db84cc0cb1b81.webp,galaxydidong,,
1666,iPhone 13 Pro 512GB Quốc Tế Mới,28.250.000 ,,512GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/so-sanh-iPhone-13-va-iPhone-13-Pro-1.webp,galaxydidong,,
1667,iPhone 13 Pro 512GB Quốc Tế Mới,27.650.000 ,,512GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-voi-mau-sunset-gold-du-bao-se-gay-sot-1.webp,galaxydidong,,
1668,iPhone 13 Pro 512GB Quốc Tế Mới,27.950.000 ,,512GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-va-iphone-13-pro-max-dau-cac-doi-thu-tran-chien-man-hinh-2.webp,galaxydidong,,
1669,iPhone 13 Pro 512GB Quốc Tế Mới,28.050.000 ,,512GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-silver-select_5ff58ddba603440ea44db84cc0cb1b81.webp,galaxydidong,,
1670,iPhone 13 Pro 512GB Quốc Tế  Like New 99%,18.850.000 ,,512GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/so-sanh-iPhone-13-va-iPhone-13-Pro-1.webp,galaxydidong,,
1671,iPhone 13 Pro 512GB Quốc Tế  Like New 99%,18.750.000 ,,512GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-voi-mau-sunset-gold-du-bao-se-gay-sot-1.webp,galaxydidong,,
1672,XIAOMI REDMI NOTE 11 – RAM 4 GB – 64GB,3.450.000 ,,64GB,Xám,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-ram-4-gb-64gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/Xiaomi-redmi-note-11-black-600x600-1.webp,galaxydidong,,
1673,XIAOMI REDMI NOTE 11 Pro 4G – RAM 8 GB – 128GB,5.950.000 ,,128GB,Trắng,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-pro-ram-8-gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/10051874-dien-thoai-xiaomi-redmi-note-11pro-8gb-128gb-xanh-duong.webp,galaxydidong,,
1674,XIAOMI REDMI NOTE 11 Pro 4G – RAM 8 GB – 128GB,5.950.000 ,,128GB,Xanh,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-pro-ram-8-gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/note-11-pro-5g-2-1.webp,galaxydidong,,
1675,iPhone 12 Pro Max 512GB Like New 99%,16.450.000 ,,512GB,Trắng,https://galaxydidong.vn/san-pham/iphone-12-pro-max-512gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/11/thumb_IP12Pro_4.webp,galaxydidong,,
1676,iPhone 12 Pro Max 512GB Like New 99%,16.450.000 ,,512GB,Vàng,https://galaxydidong.vn/san-pham/iphone-12-pro-max-512gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/11/5f85ee1ffd1f49001964d56c.webp,galaxydidong,,
1677,iPhone 12 Pro Max 512GB Like New 99%,16.450.000 ,,512GB,Xanh,https://galaxydidong.vn/san-pham/iphone-12-pro-max-512gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/11/thumb_IP12Pro_3-1.webp,galaxydidong,,
1678,Samsung Galaxy S8 Plus,3.450.000 ,,128GB,Cũ,https://galaxydidong.vn/san-pham/samsung-galaxy-s8-plus/,https://galaxydidong.vn/wp-content/uploads/2017/04/samsung-galaxy-s8-plus-1.webp,galaxydidong,,
1679,XIAOMI REDMI NOTE 11 – RAM 4 GB – 64GB,3.450.000 ,,64GB,Xanh-Trắng,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-ram-4-gb-64gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/image-removebg-preview.webp,galaxydidong,,
1680,XIAOMI REDMI NOTE 11 – RAM 4 GB – 64GB,3.450.000 ,,64GB,Xanh,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-ram-4-gb-64gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/note-11pro-7.webp,galaxydidong,,
1681,iPhone 13 Pro Max 512GB Quốc Tế Mới,31.150.000 ,,512GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/ngam-mau-iphone-13-pro-voi-man-hinh-120hz-dep-long-lanh-1.webp,galaxydidong,,
1682,iPhone 13 Pro Max 512GB Quốc Tế Mới,31.150.000 ,,512GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/images3079320_1926_cthc.webp,galaxydidong,,
1683,iPhone 13 Pro Max 256GB Quốc Tế Mới,27.450.000 ,,256GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-pro-max-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/video-mo-hop-iphone13.webp,galaxydidong,,
1684,iPhone 13 Pro Max 256GB Quốc Tế Mới,26.750.000 ,,256GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-pro-max-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/sieu-pham-mua-thu-2021-iphone-13-pro-max-co-tinh-nang-noi-bat-nao-10.webp,galaxydidong,,
1685,iPhone 13 Pro Max 256GB Quốc Tế Mới,27.450.000 ,,256GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-max-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/ngam-mau-iphone-13-pro-voi-man-hinh-120hz-dep-long-lanh-1.webp,galaxydidong,,
1686,iPhone 13 Pro Max 256GB Quốc Tế Mới,27.450.000 ,,256GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-max-256gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/images3079320_1926_cthc.webp,galaxydidong,,
1687,Samsung Galaxy S10 Plus – RAM 8GB – 512GB,5.550.000 ,8GB,512GB,Đen ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10-plus-ram-8gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-plus-8gb128gb-1.webp,galaxydidong,,
1688,Samsung Galaxy S10 Plus – RAM 8GB – 512GB,5.550.000 ,8GB,512GB,Đỏ ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10-plus-ram-8gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-plus-8gb128gb-10.webp,galaxydidong,,
1689,Samsung Galaxy S10 Plus – RAM 8GB – 512GB,5.550.000 ,8GB,512GB,Trắng ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10-plus-ram-8gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-plus-8gb128gb-9.webp,galaxydidong,,
1690,Samsung Galaxy S10 Plus – RAM 8GB – 512GB,5.550.000 ,8GB,512GB,Xanh lá ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10-plus-ram-8gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-plus-8gb128gb-8.webp,galaxydidong,,
1691,Samsung Galaxy S10 Plus – RAM 8GB – 512GB,5.550.000 ,8GB,512GB,Xanh Dương ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10-plus-ram-8gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-plus-8gb128gb-7.webp,galaxydidong,,
1692,Samsung Galaxy S10 Plus – RAM 8GB – 512GB,5.550.000 ,8GB,512GB,Cam ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10-plus-ram-8gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-plus-8gb128gb-6.webp,galaxydidong,,
1693,iPhone 13 Pro 128GB Quốc Tế Mới,23.750.000 ,,128GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-13-pro-128gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2022/07/galaxydidong-13-pro.webp,galaxydidong,,
1694,iPhone 13 128GB Quốc Tế Like New 99%,13.450.000 ,,128GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-13-128gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/pink-1.webp,galaxydidong,,
1695,iPhone 13 Pro 256GB Quốc Tế  Like New 99%,18.050.000 ,,256GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-13-pro-256gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2022/07/galaxydidong-13-pro.webp,galaxydidong,,
1696,iPhone 13 Pro 512GB Quốc Tế  Like New 99%,18.850.000 ,,512GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-va-iphone-13-pro-max-dau-cac-doi-thu-tran-chien-man-hinh-2.webp,galaxydidong,,
1697,iPhone 13 Pro 512GB Quốc Tế  Like New 99%,18.850.000 ,,512GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-512gb-quoc-te-cu/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-pro-silver-select_5ff58ddba603440ea44db84cc0cb1b81.webp,galaxydidong,,
1698,iPhone 13 128GB Quốc Tế Mới,18.250.000 ,,128GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-128gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/render-iPhone-13-1.webp,galaxydidong,,
1699,iPhone 13 128GB Quốc Tế Mới,17.950.000 ,,128GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-128gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/maxresdefault-8866-1632966768.webp,galaxydidong,,
1700,iPhone 13 128GB Quốc Tế Mới,17.750.000 ,,128GB,Đỏ,https://galaxydidong.vn/san-pham/iphone-13-128gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-starlight-select-2021.webp,galaxydidong,,
1701,iPhone 13 128GB Quốc Tế Mới,18.250.000 ,,128GB,Hồng,https://galaxydidong.vn/san-pham/iphone-13-128gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-select-2021.webp,galaxydidong,,
1702,iPhone 13 128GB Quốc Tế Mới,18.250.000 ,,128GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-128gb-quoc-te-moi/,https://galaxydidong.vn/wp-content/uploads/2021/10/iphone-13-midnight-select-2021-8226.webp,galaxydidong,,
1703,IPhone 8 256Gb Quốc Tế Cũ LikeNew 99%,3.350.000 ,,256GB,Cũ,https://galaxydidong.vn/san-pham/iphone-8-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/galaxydidong-iphone-8.webp,galaxydidong,,
1704,IPhone 8 256Gb Quốc Tế Cũ LikeNew 99%,3.850.000 ,,256GB,Đen ,https://galaxydidong.vn/san-pham/iphone-8-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-256g-quoc-te-moi-95-99-1.webp,galaxydidong,,
1705,IPhone 8 256Gb Quốc Tế Cũ LikeNew 99%,3.850.000 ,,256GB,Đỏ ,https://galaxydidong.vn/san-pham/iphone-8-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-256g-quoc-te-moi-95-99-2.webp,galaxydidong,,
1706,IPhone 8 256Gb Quốc Tế Cũ LikeNew 99%,3.850.000 ,,256GB,Trắng ,https://galaxydidong.vn/san-pham/iphone-8-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-256g-quoc-te-moi-95-99-3.webp,galaxydidong,,
1707,IPhone 8 256Gb Quốc Tế Cũ LikeNew 99%,3.850.000 ,,256GB,Vàng ,https://galaxydidong.vn/san-pham/iphone-8-256g-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-256g-quoc-te-moi-95-99-4.webp,galaxydidong,,
1708,Iphone 8 64Gb Quốc Tế Cũ LikeNew 99%,2.850.000 ,,64GB,Cũ,https://galaxydidong.vn/san-pham/iphone-8-64gb-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2015/10/iphone-8-64gb-cu-GALAXYDIDONG.webp,galaxydidong,,
1709,Iphone 8 64Gb Quốc Tế Cũ LikeNew 99%,3.350.000 ,,64GB,Đen ,https://galaxydidong.vn/san-pham/iphone-8-64gb-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/10/iphone-8-64g-quoc-te-moi-95-99-11.webp,galaxydidong,,
1710,Iphone 8 64Gb Quốc Tế Cũ LikeNew 99%,3.350.000 ,,64GB,Đỏ ,https://galaxydidong.vn/san-pham/iphone-8-64gb-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/10/iphone-8-64g-quoc-te-moi-95-99-12.webp,galaxydidong,,
1711,Iphone 8 64Gb Quốc Tế Cũ LikeNew 99%,3.350.000 ,,64GB,Trắng ,https://galaxydidong.vn/san-pham/iphone-8-64gb-quoc-te-moi-95-99/,https://galaxydidong.vn/wp-content/uploads/2017/10/iphone-8-64g-quoc-te-moi-95-99-13.webp,galaxydidong,,
1712,iPhone 12 Pro Max 128GB Like New 99%,14.650.000 ,,128GB,Đen,https://galaxydidong.vn/san-pham/iphone-12-pro-max-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2021/01/iphone-12-promax-2-GALAXYDIDONG.webp,galaxydidong,,
1713,XIAOMI REDMI NOTE 11 Pro 5G – RAM 8 GB – 128GB,7.150.000 ,,128GB,Xám,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-pro-5g-ram-8-gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/note-11-pro-5g-2-1.webp,galaxydidong,,
1714,iPhone 12 Mini 128GB Mới LikeNew 99%,9.350.000 ,,128GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-12-mini-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2017/10/IPHONE-12-MINI-GALAXYDIDONG.webp,galaxydidong,,
1715,iPhone 12 Pro Max 128GB Like New 99%,14.850.000 ,,128GB,Trắng,https://galaxydidong.vn/san-pham/iphone-12-pro-max-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/11/thumb_IP12Pro_4.webp,galaxydidong,,
1716,iPhone 12 Pro Max 128GB Like New 99%,15.050.000 ,,128GB,Vàng,https://galaxydidong.vn/san-pham/iphone-12-pro-max-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/11/5f85ee1ffd1f49001964d56c.webp,galaxydidong,,
1717,iPhone 12 Pro Max 128GB Like New 99%,14.950.000 ,,128GB,Xanh,https://galaxydidong.vn/san-pham/iphone-12-pro-max-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/11/thumb_IP12Pro_3-1.webp,galaxydidong,,
1718,XIAOMI REDMI NOTE 11 Pro 5G – RAM 8 GB – 128GB,7.150.000 ,,128GB,Xanh Dương,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-pro-5g-ram-8-gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/10051874-dien-thoai-xiaomi-redmi-note-11pro-8gb-128gb-xanh-duong.webp,galaxydidong,,
1719,XIAOMI REDMI NOTE 11 Pro 5G – RAM 8 GB – 128GB,7.150.000 ,,128GB,Trắng,https://galaxydidong.vn/san-pham/xiaomi-redmi-note-11-pro-5g-ram-8-gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2022/08/note-11-pro-5g-2-1.webp,galaxydidong,,
1720,iPhone 12 Mini 128GB Mới LikeNew 99%,9.350.000 ,,128GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-12-mini-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/10/600x600_crop_iphone-12-mini-256gb_1.webp,galaxydidong,,
1721,iPhone 12 Mini 128GB Mới LikeNew 99%,9.350.000 ,,128GB,Đen,https://galaxydidong.vn/san-pham/iphone-12-mini-128gb-cu/,https://galaxydidong.vn/wp-content/uploads/2020/10/9965_1_iphone_12_mini_64gb_red.webp,galaxydidong,,
