product_num,product_category,product_name,product_price,product_rom,product_ram,product_color,produc_url,img_url,brand,product_new,product_overview
47,Samsung, Galaxy A14 5G,4.690.000 đ,,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a14-5g,https://cdn.tgdd.vn/Products/Images/42/271721/Slider/samsung-galaxy-a14-5g-tong-quan-6-1020x570.jpg,Điện máy xanh,,"  |Màn hình: PLS LCD, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 13 MP |Chip: MediaTek Dimensity 700 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 15 W"
48, realme,  C33 ,2.440.000 đ,3GB,32GB,Vàng,https://www.dienmayxanh.com/dien-thoai/realme-c33-3gb,https://cdn.tgdd.vn/Products/Images/42/292632/Slider/realme-c33-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 0.3 MP |Camera trước: 5 MP |Chip: Unisoc Tiger T612 |RAM: 3 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W"
49, realme,  C33 ,2.440.000 đ,3GB,32GB,Xanh,https://www.dienmayxanh.com/dien-thoai/realme-c33-3gb,https://cdn.tgdd.vn/Products/Images/42/292632/Slider/realme-c33-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 0.3 MP |Camera trước: 5 MP |Chip: Unisoc Tiger T612 |RAM: 3 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W"
50, realme,  C33 ,2.440.000 đ,3GB,32GB,Đen,https://www.dienmayxanh.com/dien-thoai/realme-c33-3gb,https://cdn.tgdd.vn/Products/Images/42/292632/Slider/realme-c33-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 0.3 MP |Camera trước: 5 MP |Chip: Unisoc Tiger T612 |RAM: 3 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W"
51, iPhone,12,15.790.000 đ,,64GB,Trắng,https://www.dienmayxanh.com/dien-thoai/iphone-12,https://cdn.tgdd.vn/Products/Images/42/213031/Slider/iphone-12-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A14 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 2815 mAh, 20 W"
52, iPhone,12,15.790.000 đ,,64GB,Đỏ,https://www.dienmayxanh.com/dien-thoai/iphone-12,https://cdn.tgdd.vn/Products/Images/42/213031/Slider/iphone-12-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A14 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 2815 mAh, 20 W"
53,Samsung, Galaxy A54 5G ,9.490.000 đ,,128GB,Xanh Lá Mạ,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a54-5g-128gb,https://cdn.tgdd.vn/Products/Images/42/303585/Slider/samsung-galaxy-a54-thumb-yt-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Super AMOLED, 6.4, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 5 MP |Camera trước: 32 MP |Chip: Exynos 1380 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 25 W"
54,Samsung, Galaxy A54 5G ,9.490.000 đ,,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a54-5g-128gb,https://cdn.tgdd.vn/Products/Images/42/303585/Slider/samsung-galaxy-a54-thumb-yt-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Super AMOLED, 6.4, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 5 MP |Camera trước: 32 MP |Chip: Exynos 1380 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 25 W"
55,Samsung, Galaxy A54 5G ,9.490.000 đ,,128GB,Tím,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a54-5g-128gb,https://cdn.tgdd.vn/Products/Images/42/303585/Slider/samsung-galaxy-a54-thumb-yt-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Super AMOLED, 6.4, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 5 MP |Camera trước: 32 MP |Chip: Exynos 1380 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 25 W"
56, iPhone,12,15.790.000 đ,,64GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/iphone-12,https://cdn.tgdd.vn/Products/Images/42/213031/Slider/iphone-12-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A14 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 2815 mAh, 20 W"
57, iPhone,12,15.790.000 đ,,64GB,Xanh lá,https://www.dienmayxanh.com/dien-thoai/iphone-12,https://cdn.tgdd.vn/Products/Images/42/213031/Slider/iphone-12-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A14 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 2815 mAh, 20 W"
58,Samsung, Galaxy A23 5G ,4.990.000 đ,6GB,128GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a23-5g-6gb,https://cdn.tgdd.vn/Products/Images/42/296239/Slider/samsung-galaxy-a23-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP, 2 MP |Camera trước: 8 MP |Chip: Snapdragon 695 5G |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 25 W"
59,Samsung, Galaxy A23 5G ,4.990.000 đ,6GB,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a23-5g-6gb,https://cdn.tgdd.vn/Products/Images/42/296239/Slider/samsung-galaxy-a23-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP, 2 MP |Camera trước: 8 MP |Chip: Snapdragon 695 5G |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 25 W"
60, iPhone,12,15.790.000 đ,,64GB,Đen,https://www.dienmayxanh.com/dien-thoai/iphone-12,https://cdn.tgdd.vn/Products/Images/42/213031/Slider/iphone-12-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A14 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 2815 mAh, 20 W"
61,Samsung, Galaxy A23 ,4.390.000 đ,4GB,128GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a23,https://cdn.tgdd.vn/Products/Images/42/262650/Slider/A23-1-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: PLS TFT LCD, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP, 2 MP |Camera trước: 8 MP |Chip: Snapdragon 680 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 25 W"
62,Samsung, Galaxy A23 ,4.390.000 đ,4GB,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a23,https://cdn.tgdd.vn/Products/Images/42/262650/Slider/A23-1-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: PLS TFT LCD, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP, 2 MP |Camera trước: 8 MP |Chip: Snapdragon 680 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 25 W"
63,Samsung, Galaxy A23 ,4.390.000 đ,4GB,128GB,Cam,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a23,https://cdn.tgdd.vn/Products/Images/42/262650/Slider/A23-1-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: PLS TFT LCD, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP, 2 MP |Camera trước: 8 MP |Chip: Snapdragon 680 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 25 W"
64, iPhone,12,15.790.000 đ,,64GB,Tím,https://www.dienmayxanh.com/dien-thoai/iphone-12,https://cdn.tgdd.vn/Products/Images/42/213031/Slider/iphone-12-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A14 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 2815 mAh, 20 W"
65,Samsung, Galaxy A14 ,3.990.000 đ,4GB,128GB,Đỏ đô,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a14-4gb,https://cdn.tgdd.vn/Products/Images/42/303579/Slider/samsung-galaxy-a14-4gb-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: PLS LCD, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP |Camera trước: 13 MP |Chip: Exynos 850 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 15 W"
66,Itel , L6006,1.390.000 đ,,32GB,Đen,https://www.dienmayxanh.com/dien-thoai/itel-l6006,https://cdn.tgdd.vn/Products/Images/42/251896/Slider/itel-L6006-slider-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.1, HD+ |Hệ điều hành: Android 10 (Go Edition) |Camera sau: Chính 5 MP & Phụ VGA |Camera trước: 5 MP |Chip: Spreadtrum SC9832E |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Micro SIM, Hỗ trợ 4G |Pin, Sạc: 3000 mAh, 5 W"
67,Itel , it9210 4G,680.000 đ,,64GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/itel-it9210,https://cdn.tgdd.vn/Products/Images/42/260146/Slider/itel-it9210-tinhnang-1020x570.jpg,Điện máy xanh,,"  |Màn hình: LCD, 2.4, 256.000 màu |SIM: 2 Micro SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  64GB |Camera sau: 0.3 MP |Radio FM: Có |Jack cắm tai nghe: 3.5 mm |Pin: 1900 mAh"
68,Itel , it9210 4G,680.000 đ,,64GB,Đen,https://www.dienmayxanh.com/dien-thoai/itel-it9210,https://cdn.tgdd.vn/Products/Images/42/260146/Slider/itel-it9210-tinhnang-1020x570.jpg,Điện máy xanh,,"  |Màn hình: LCD, 2.4, 256.000 màu |SIM: 2 Micro SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  64GB |Camera sau: 0.3 MP |Radio FM: Có |Jack cắm tai nghe: 3.5 mm |Pin: 1900 mAh"
69,Itel , L6006,1.390.000 đ,,32GB,Xanh,https://www.dienmayxanh.com/dien-thoai/itel-l6006,https://cdn.tgdd.vn/Products/Images/42/251896/Slider/itel-L6006-slider-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.1, HD+ |Hệ điều hành: Android 10 (Go Edition) |Camera sau: Chính 5 MP & Phụ VGA |Camera trước: 5 MP |Chip: Spreadtrum SC9832E |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Micro SIM, Hỗ trợ 4G |Pin, Sạc: 3000 mAh, 5 W"
70,Itel , L6006,1.390.000 đ,,32GB,Tím,https://www.dienmayxanh.com/dien-thoai/itel-l6006,https://cdn.tgdd.vn/Products/Images/42/251896/Slider/itel-L6006-slider-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.1, HD+ |Hệ điều hành: Android 10 (Go Edition) |Camera sau: Chính 5 MP & Phụ VGA |Camera trước: 5 MP |Chip: Spreadtrum SC9832E |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Micro SIM, Hỗ trợ 4G |Pin, Sạc: 3000 mAh, 5 W"
71,Samsung, Galaxy A14 ,3.990.000 đ,4GB,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a14-4gb,https://cdn.tgdd.vn/Products/Images/42/303579/Slider/samsung-galaxy-a14-4gb-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: PLS LCD, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP |Camera trước: 13 MP |Chip: Exynos 850 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 15 W"
72,Samsung, Galaxy A14 ,3.990.000 đ,4GB,128GB,Bạc,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a14-4gb,https://cdn.tgdd.vn/Products/Images/42/303579/Slider/samsung-galaxy-a14-4gb-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: PLS LCD, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 5 MP, 2 MP |Camera trước: 13 MP |Chip: Exynos 850 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 15 W"
73,Itel , L6502,1.590.000 đ,,32GB,Xanh ngọc,https://www.dienmayxanh.com/dien-thoai/itel-l6502,https://cdn.tgdd.vn/Products/Images/42/251897/Slider/vi-vn-itel-l6502-slider-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.52, HD+ |Hệ điều hành: Android 10 (Go Edition) |Camera sau: Chính 8 MP & Phụ VGA, VGA |Camera trước: 5 MP |Chip: Spreadtrum SC9832E |RAM: 3 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 4000 mAh, 5 W"
74,Mobell , F209 4G,620.000 đ,,64GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/mobell-f209-4g,https://cdn.tgdd.vn/Products/Images/42/299998/Slider/mobell-f209-slider-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2, 262.000 màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 2000 số |Thẻ nhớ:  64GB |Radio FM: FM không cần tai nghe |Pin: 1500 mAh"
75,Mobell , M539 4G,700.000 đ,,64GB,Đen,https://www.dienmayxanh.com/dien-thoai/mobell-m539-4g,https://cdn.tgdd.vn/Products/Images/42/288630/Slider/mobell-m539-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.8, 262.000 màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 2000 số |Thẻ nhớ:  64GB |Camera sau: 0.08 MP |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: Micro USB |Pin: 2000 mAh"
76,Mobell , Rock 4 4G,810.000 đ,,64GB,Đen,https://www.dienmayxanh.com/dien-thoai/mobell-rock-4-4g,https://cdn.tgdd.vn/Products/Images/42/288631/Slider/mobell-rock-4-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, 262.000 màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 2000 số |Thẻ nhớ:  64GB |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: Micro USB |Pin: 3250 mAh"
77,Mobell , F309 4G,760.000 đ,,64GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/mobell-f309,https://cdn.tgdd.vn/Products/Images/42/304608/Slider/vi-vn-mobell-f309-slider.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.31, 262.000 màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 2000 số |Thẻ nhớ:  64GB |Camera sau: 0.08 MP |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: Micro USB |Pin: 1600 mAh"
78, Masstel, Lux 10 4G,570.000 đ,,32GB,Xanh lá,https://www.dienmayxanh.com/dien-thoai/masstel-lux-10,https://cdn.tgdd.vn/Products/Images/42/299611/Slider/masstel-lux-20-tong-quan-1020x569.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, 16.7 triệu màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 2000 số |Thẻ nhớ:  32GB |Radio FM: Có |Pin: 1400 mAh"
79, Masstel, IZI 26 4G,600.000 đ,,32GB,Đen,https://www.dienmayxanh.com/dien-thoai/masstel-izi-26-4g,https://cdn.tgdd.vn/Products/Images/42/299610/Slider/masstel-izi-26-4g-tong-quan-1020x569.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, 262.000 màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 500 số |Thẻ nhớ:  32GB |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: 3.5 mm |Pin: 1800 mAh"
80, Masstel, FAMI 12 4G,620.000 đ,,64GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/masstel-fami-12-4g,https://cdn.tgdd.vn/Products/Images/42/274016/Slider/MasstelFami124G-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 1.77, 262.000 màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 500 số |Thẻ nhớ:  64GB |Camera sau: 0.08 MP |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: 3.5 mm |Pin: 1400 mAh"
81, Masstel, FAMI 60 4G,730.000 đ,,32GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/masstel-fami-60,https://cdn.tgdd.vn/Products/Images/42/264121/Slider/vi-vn-masstel-fami-60-tinhnang-slider.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2, 260.000 đ màu |SIM: 2 Nano SIM, Hỗ trợ 4G VoLTE |Danh bạ: 500 số |Thẻ nhớ:  32GB |Radio FM: FM không cần tai nghe |Pin: 2000 mAh"
82, Masstel, Lux 20 4G,750.000 đ,,32GB,Bạc,https://www.dienmayxanh.com/dien-thoai/masstel-lux-20-4g,https://cdn.tgdd.vn/Products/Images/42/285027/Slider/mastel-lux-20-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, 16.7 triệu màu |SIM: 2 Nano SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  32GB |Radio FM: FM không cần tai nghe |Pin: 1800 mAh"
83,Nokia, 110 4G,720.000 đ,,128MB,Vàng,https://www.dienmayxanh.com/dien-thoai/nokia-110-4g,https://cdn.tgdd.vn/Products/Images/42/240196/Slider/vi-vn-nokia-110-4g-tinhnang.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 1.8, QQVGA |Camera sau: 0.08 MP |RAM: 48 MB |Dung lượng lưu trữ: 128 MB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 1020 mAh"
84,Nokia, 215 4G,990.000 đ,,64MB,Đen,https://www.dienmayxanh.com/dien-thoai/nokia-215,https://cdn.tgdd.vn/Products/Images/42/228366/Slider/nokia-215-101220-1149040.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, QVGA |Hệ điều hành: Series 30+ |Chip: Unisoc UMS9117 |RAM: 64 MB |Dung lượng lưu trữ: 128 MB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 1150 mAh, 2.75 W"
85,Nokia, 8210 4G,1.590.000 đ,,32GB,Xanh,https://www.dienmayxanh.com/dien-thoai/nokia-8210-4g,https://cdn.tgdd.vn/Products/Images/42/286060/Slider/nokia-8210-4g-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: 2.8 |SIM: 2 Nano SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  32GB |Camera sau: 0.3 MP |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: 3.5 mm |Pin: 1450 mAh"
86,Nokia, C31 ,2.190.000 đ,3GB,32GB,Xanh mint,https://www.dienmayxanh.com/dien-thoai/nokia-c31-3gb,https://cdn.tgdd.vn/Products/Images/42/292717/Slider/nokia-c31-3gb-1-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 6.7, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 13 MP & Phụ 2 MP, 2 MP |Camera trước: 5 MP |Chip: Unisoc SC9863A1 |RAM: 3 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5050 mAh, 10 W"
87,Nokia, G22,3.690.000 đ,,128GB,Xám,https://www.dienmayxanh.com/dien-thoai/nokia-g22,https://cdn.tgdd.vn/Products/Images/42/303937/Slider/nokia-g22-slider-1-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: LCD, 6.52, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 8 MP |Chip: Unisoc T606 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5050 mAh, 20 W"
88,Nokia, G22,3.690.000 đ,,128GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/nokia-g22,https://cdn.tgdd.vn/Products/Images/42/303937/Slider/nokia-g22-slider-1-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: LCD, 6.52, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 8 MP |Chip: Unisoc T606 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5050 mAh, 20 W"
89,Nokia, C31 ,2.190.000 đ,3GB,32GB,Xanh Đậm,https://www.dienmayxanh.com/dien-thoai/nokia-c31-3gb,https://cdn.tgdd.vn/Products/Images/42/292717/Slider/nokia-c31-3gb-1-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 6.7, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 13 MP & Phụ 2 MP, 2 MP |Camera trước: 5 MP |Chip: Unisoc SC9863A1 |RAM: 3 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5050 mAh, 10 W"
90,Nokia, 8210 4G,1.590.000 đ,,32GB,Đỏ,https://www.dienmayxanh.com/dien-thoai/nokia-8210-4g,https://cdn.tgdd.vn/Products/Images/42/286060/Slider/nokia-8210-4g-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: 2.8 |SIM: 2 Nano SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  32GB |Camera sau: 0.3 MP |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: 3.5 mm |Pin: 1450 mAh"
91,Nokia, 8210 4G,1.590.000 đ,,32GB,Trắng,https://www.dienmayxanh.com/dien-thoai/nokia-8210-4g,https://cdn.tgdd.vn/Products/Images/42/286060/Slider/nokia-8210-4g-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: 2.8 |SIM: 2 Nano SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  32GB |Camera sau: 0.3 MP |Radio FM: FM không cần tai nghe |Jack cắm tai nghe: 3.5 mm |Pin: 1450 mAh"
92,Nokia, 215 4G,990.000 đ,,64MB,Xanh ngọc,https://www.dienmayxanh.com/dien-thoai/nokia-215,https://cdn.tgdd.vn/Products/Images/42/228366/Slider/nokia-215-101220-1149040.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, QVGA |Hệ điều hành: Series 30+ |Chip: Unisoc UMS9117 |RAM: 64 MB |Dung lượng lưu trữ: 128 MB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 1150 mAh, 2.75 W"
93,Nokia, 110 4G,720.000 đ,,128MB,Đen,https://www.dienmayxanh.com/dien-thoai/nokia-110-4g,https://cdn.tgdd.vn/Products/Images/42/240196/Slider/vi-vn-nokia-110-4g-tinhnang.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 1.8, QQVGA |Camera sau: 0.08 MP |RAM: 48 MB |Dung lượng lưu trữ: 128 MB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 1020 mAh"
94,Nokia, 110 4G,720.000 đ,,128MB,Xanh ngọc,https://www.dienmayxanh.com/dien-thoai/nokia-110-4g,https://cdn.tgdd.vn/Products/Images/42/240196/Slider/vi-vn-nokia-110-4g-tinhnang.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 1.8, QQVGA |Camera sau: 0.08 MP |RAM: 48 MB |Dung lượng lưu trữ: 128 MB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 1020 mAh"
95, Masstel, Lux 20 4G,750.000 đ,,32GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/masstel-lux-20-4g,https://cdn.tgdd.vn/Products/Images/42/285027/Slider/mastel-lux-20-tong-quan-1020x570.jpg,Điện máy xanh,,"  |Màn hình: TFT LCD, 2.4, 16.7 triệu màu |SIM: 2 Nano SIM, Hỗ trợ 4G |Danh bạ: 2000 số |Thẻ nhớ:  32GB |Radio FM: FM không cần tai nghe |Pin: 1800 mAh"
